price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
1100,4,2,True,False,117.0,flat,Eixample,9.401709401709402
750,2,1,False,True,55.0,flat,Horta- Guinardo,13.636363636363637
2200,2,1,True,False,65.0,flat,Sarria-Sant Gervasi,33.84615384615385
1000,1,1,False,False,60.0,flat,Horta- Guinardo,16.666666666666668
950,2,1,False,False,57.0,flat,Ciutat Vella,16.666666666666668
2400,3,3,True,False,140.0,flat,Sarria-Sant Gervasi,17.142857142857142
2300,5,3,True,False,160.0,flat,Sarria-Sant Gervasi,14.375
700,2,1,True,False,57.0,flat,Sants-Montjuïc,12.280701754385966
1100,2,2,True,False,96.0,flat,Sarria-Sant Gervasi,11.458333333333334
850,2,1,False,False,60.0,flat,Eixample,14.166666666666666
850,3,1,False,False,65.0,flat,Ciutat Vella,13.076923076923077
650,1,1,True,False,35.0,flat,Ciutat Vella,18.571428571428573
1250,2,1,True,False,55.0,flat,Sarria-Sant Gervasi,22.727272727272727
1000,2,2,False,False,79.0,flat,Ciutat Vella,12.658227848101266
830,2,1,True,False,55.0,flat,Gràcia,15.090909090909092
590,1,1,False,False,30.0,flat,Ciutat Vella,19.666666666666668
890,4,1,True,False,78.0,flat,Horta- Guinardo,11.41025641025641
1300,4,2,True,True,124.0,flat,Eixample,10.483870967741936
750,3,1,True,False,70.0,flat,Les Corts,10.714285714285714
750,2,1,True,False,50.0,flat,Sant Martí,15.0
1073,2,1,True,True,70.0,flat,Sant Andreu,15.32857142857143
650,2,1,True,False,50.0,flat,Eixample,13.0
800,1,1,False,False,45.0,flat,Les Corts,17.77777777777778
1500,2,2,True,False,95.0,flat,Sarria-Sant Gervasi,15.789473684210526
880,3,1,False,False,60.0,flat,Les Corts,14.666666666666666
1100,4,2,True,True,86.0,flat,Eixample,12.790697674418604
750,3,1,False,False,60.0,flat,Horta- Guinardo,12.5
1472,3,1,False,True,150.0,flat,Sant Andreu,9.813333333333333
1220,3,1,True,False,77.0,flat,Sarria-Sant Gervasi,15.844155844155845
975,3,1,True,False,75.0,flat,Eixample,13.0
714,1,1,False,False,42.0,flat,Eixample,17.0
780,1,1,True,False,45.0,flat,Horta- Guinardo,17.333333333333332
850,2,1,False,False,82.0,flat,Ciutat Vella,10.365853658536585
1250,4,2,True,False,135.0,flat,Ciutat Vella,9.25925925925926
780,2,1,False,False,60.0,flat,Sants-Montjuïc,13.0
800,2,1,False,False,70.0,flat,Ciutat Vella,11.428571428571429
790,3,1,True,False,75.0,flat,Sant Martí,10.533333333333331
1200,2,1,False,False,75.0,flat,Sarria-Sant Gervasi,16.0
1150,4,2,True,False,88.0,flat,Gràcia,13.068181818181818
1200,4,1,True,False,100.0,flat,Gràcia,12.0
1850,4,2,True,False,139.0,flat,Ciutat Vella,13.309352517985612
1169,3,2,False,False,83.0,flat,Gràcia,14.08433734939759
757,3,1,False,False,77.0,flat,Sant Martí,9.831168831168831
1000,2,1,False,False,63.0,flat,Gràcia,15.873015873015872
825,2,1,True,False,70.0,flat,Sant Andreu,11.785714285714286
1200,3,1,True,True,75.0,flat,Eixample,16.0
650,2,1,False,False,63.0,flat,Sant Martí,10.317460317460318
980,3,2,True,True,74.0,flat,Sarria-Sant Gervasi,13.243243243243244
1624,5,2,False,False,129.0,flat,Sarria-Sant Gervasi,12.589147286821705
2700,3,3,True,False,157.0,flat,Sarria-Sant Gervasi,17.197452229299362
900,2,1,True,False,69.0,flat,Eixample,13.043478260869565
875,2,1,False,False,45.0,flat,Ciutat Vella,19.444444444444443
1900,4,2,True,False,166.0,flat,Eixample,11.44578313253012
1650,4,2,False,True,121.0,flat,Ciutat Vella,13.636363636363637
1400,3,2,True,False,82.0,flat,Eixample,17.073170731707318
1050,3,2,True,True,109.0,flat,Sants-Montjuïc,9.63302752293578
1980,2,1,False,False,180.0,flat,Les Corts,11.0
1140,3,2,True,True,84.0,flat,Sants-Montjuïc,13.571428571428571
725,3,1,True,False,54.0,flat,Sant Martí,13.425925925925926
945,3,1,True,True,72.0,flat,Sants-Montjuïc,13.125
1152,2,2,True,False,65.0,flat,Ciutat Vella,17.723076923076924
750,3,1,True,False,70.0,flat,Sant Martí,10.714285714285714
875,3,1,True,False,69.0,flat,Sarria-Sant Gervasi,12.681159420289855
1000,3,1,False,False,75.0,flat,Gràcia,13.333333333333334
779,2,1,False,False,47.0,flat,Sant Martí,16.574468085106382
980,4,2,True,False,83.0,flat,Eixample,11.80722891566265
1100,4,1,True,False,75.0,flat,Sarria-Sant Gervasi,14.666666666666666
850,3,1,True,False,63.0,flat,Sant Martí,13.492063492063492
1600,2,1,True,False,70.0,flat,Ciutat Vella,22.857142857142858
1100,2,2,True,False,87.0,flat,Eixample,12.64367816091954
1500,4,2,True,False,115.0,flat,Les Corts,13.043478260869565
800,1,1,False,False,44.0,flat,Sarria-Sant Gervasi,18.181818181818183
1400,1,1,True,False,91.0,flat,Ciutat Vella,15.384615384615383
1600,3,2,True,False,176.0,flat,Ciutat Vella,9.090909090909092
1600,2,1,True,True,70.0,flat,Eixample,22.857142857142858
2500,4,2,True,False,146.0,flat,Sarria-Sant Gervasi,17.123287671232877
2450,3,2,True,True,140.0,flat,Les Corts,17.5
2200,2,2,True,True,86.0,flat,Ciutat Vella,25.58139534883721
1350,2,1,True,True,75.0,attic,Eixample,18.0
1750,1,1,False,False,112.0,flat,Ciutat Vella,15.625
1200,2,1,True,True,61.0,flat,Ciutat Vella,19.672131147540984
2200,3,3,True,False,160.0,flat,Eixample,13.75
1150,3,2,True,True,95.0,flat,Eixample,12.105263157894736
1950,2,1,False,True,100.0,flat,Sarria-Sant Gervasi,19.5
1000,2,1,True,False,51.0,flat,Sants-Montjuïc,19.607843137254903
1200,2,1,False,True,65.0,flat,Gràcia,18.46153846153846
1350,2,1,True,False,50.0,flat,Sarria-Sant Gervasi,27.0
2500,3,3,True,True,161.0,flat,Les Corts,15.527950310559008
1350,2,1,True,False,50.0,flat,Sarria-Sant Gervasi,27.0
2500,3,3,True,True,161.0,flat,Les Corts,15.527950310559008
1990,4,2,True,False,141.0,flat,Ciutat Vella,14.113475177304965
1300,3,2,True,False,95.0,flat,Eixample,13.68421052631579
4500,4,3,False,False,215.0,flat,Eixample,20.930232558139537
1425,3,2,False,False,86.0,flat,Eixample,16.569767441860463
1875,2,2,True,True,80.0,flat,Sant Martí,23.4375
1100,3,1,True,True,70.0,flat,Sarria-Sant Gervasi,15.714285714285714
1500,2,2,True,False,80.0,flat,Sarria-Sant Gervasi,18.75
975,1,1,True,False,55.0,flat,Sant Martí,17.727272727272727
1500,3,1,True,False,50.0,flat,Eixample,30.0
1400,4,1,True,True,75.0,flat,Sant Martí,18.666666666666668
850,2,1,False,False,60.0,flat,Eixample,14.166666666666666
1700,2,2,True,False,117.0,flat,Eixample,14.52991452991453
1200,3,2,True,False,85.0,flat,Gràcia,14.117647058823527
1292,2,2,True,False,105.0,flat,Ciutat Vella,12.304761904761904
1080,2,1,True,False,74.0,flat,Eixample,14.594594594594597
1400,1,1,True,False,80.0,flat,Eixample,17.5
1350,2,1,True,False,82.0,flat,Gràcia,16.463414634146343
1200,3,2,True,False,84.0,flat,Eixample,14.285714285714286
1600,3,2,True,False,100.0,flat,Eixample,16.0
2185,3,2,True,True,98.0,flat,Sant Martí,22.29591836734694
1250,1,2,True,False,125.0,flat,Gràcia,10.0
1700,4,2,True,False,156.0,flat,Sarria-Sant Gervasi,10.897435897435898
1200,2,1,True,True,80.0,flat,Eixample,15.0
3800,4,2,True,True,200.0,flat,Gràcia,19.0
3800,4,2,True,True,200.0,flat,Gràcia,19.0
1150,3,2,True,False,80.0,flat,Gràcia,14.375
2300,3,2,True,False,105.0,flat,Eixample,21.904761904761905
950,3,1,True,False,72.0,flat,Eixample,13.194444444444445
2000,3,2,True,False,105.0,flat,Eixample,19.047619047619047
1150,3,1,True,False,79.0,flat,Eixample,14.556962025316457
950,1,1,False,False,37.0,flat,Ciutat Vella,25.67567567567568
1050,2,1,True,False,79.0,flat,Les Corts,13.291139240506327
1650,3,2,True,False,140.0,flat,Eixample,11.785714285714286
1200,3,2,True,False,87.0,flat,Eixample,13.79310344827586
2900,3,3,True,True,132.0,flat,Eixample,21.96969696969697
1761,4,2,True,False,131.0,flat,Ciutat Vella,13.442748091603054
990,2,2,True,False,73.0,flat,Gràcia,13.561643835616438
1600,4,3,True,False,131.0,flat,Eixample,12.213740458015268
2200,4,2,True,False,185.0,flat,Eixample,11.891891891891891
1350,1,1,False,False,40.0,flat,Ciutat Vella,33.75
1700,3,2,True,False,133.0,flat,Eixample,12.781954887218046
1020,2,1,True,False,60.0,flat,Eixample,17.0
3100,5,3,True,True,183.0,flat,Sarria-Sant Gervasi,16.939890710382514
1500,1,1,False,False,90.0,flat,Gràcia,16.666666666666668
1450,2,2,True,True,89.0,flat,Les Corts,16.292134831460675
1000,1,1,True,False,45.0,flat,Ciutat Vella,22.22222222222222
1000,1,1,True,False,45.0,flat,Ciutat Vella,22.22222222222222
2000,3,2,True,False,105.0,flat,Eixample,19.047619047619047
850,2,1,True,False,66.0,flat,Sarria-Sant Gervasi,12.87878787878788
900,1,1,True,False,45.0,flat,Ciutat Vella,20.0
1400,3,2,True,False,65.0,flat,Horta- Guinardo,21.53846153846154
1600,2,2,True,False,70.0,flat,Eixample,22.857142857142858
1850,1,1,True,False,62.0,flat,Eixample,29.83870967741936
1200,2,2,True,False,80.0,flat,Sant Martí,15.0
1000,2,1,False,False,61.0,flat,Gràcia,16.39344262295082
1750,2,2,False,True,110.0,flat,Eixample,15.909090909090908
1450,2,2,True,True,90.0,flat,Les Corts,16.11111111111111
850,2,1,False,False,55.0,flat,Ciutat Vella,15.454545454545457
2700,5,2,True,True,160.0,flat,Les Corts,16.875
1960,1,1,True,True,50.0,attic,Gràcia,39.2
895,1,1,True,True,32.0,attic,Gràcia,27.96875
1250,3,1,True,False,80.0,flat,Eixample,15.625
1300,4,2,True,False,112.0,flat,Eixample,11.607142857142858
980,1,1,True,False,55.0,flat,Sarria-Sant Gervasi,17.818181818181817
762,3,1,True,False,60.0,flat,Sant Andreu,12.7
2300,3,2,True,False,110.0,apartment,Eixample,20.90909090909091
1750,2,2,True,False,116.0,attic,Gràcia,15.086206896551724
1600,3,2,True,False,88.0,flat,Sant Martí,18.181818181818183
990,2,1,True,True,72.0,flat,Eixample,13.75
700,1,1,False,False,45.0,study,Sarria-Sant Gervasi,15.555555555555555
1200,1,1,False,False,60.0,flat,Ciutat Vella,20.0
1000,2,1,False,False,64.0,flat,Sarria-Sant Gervasi,15.625
1300,3,2,True,False,114.0,flat,Sarria-Sant Gervasi,11.403508771929824
575,1,1,False,False,33.0,flat,Sants-Montjuïc,17.424242424242426
930,1,1,False,True,57.0,flat,Horta- Guinardo,16.31578947368421
1700,3,3,True,True,120.0,flat,Les Corts,14.166666666666666
1100,3,2,True,True,95.0,attic,Eixample,11.578947368421051
1200,1,1,False,False,42.0,flat,Ciutat Vella,28.571428571428573
850,3,1,True,False,61.0,flat,Horta- Guinardo,13.934426229508198
1100,3,1,True,False,85.0,flat,Eixample,12.941176470588236
990,2,1,True,False,42.0,flat,Eixample,23.571428571428573
715,1,1,True,False,40.0,flat,Ciutat Vella,17.875
750,1,1,False,False,47.0,flat,Ciutat Vella,15.95744680851064
650,1,1,False,False,38.0,flat,Eixample,17.105263157894736
790,3,1,True,False,70.0,flat,Nou Barris,11.285714285714286
1060,2,1,True,False,50.0,flat,Eixample,21.2
1225,3,2,True,False,100.0,flat,Eixample,12.25
1090,2,1,True,False,74.0,flat,Sarria-Sant Gervasi,14.72972972972973
1100,3,2,False,True,90.0,flat,Ciutat Vella,12.22222222222222
1800,4,2,True,False,150.0,flat,Sarria-Sant Gervasi,12.0
750,1,1,False,False,36.0,flat,Ciutat Vella,20.83333333333333
1095,2,2,True,False,68.0,flat,Gràcia,16.102941176470587
1650,3,2,True,False,90.0,flat,Eixample,18.33333333333333
995,1,1,True,False,51.0,flat,Eixample,19.50980392156863
750,2,1,True,False,50.0,flat,Sants-Montjuïc,15.0
1095,1,1,True,False,51.0,flat,Eixample,21.47058823529412
700,1,1,True,False,39.0,study,Sarria-Sant Gervasi,17.94871794871795
799,2,1,True,False,67.0,flat,Sant Martí,11.92537313432836
1420,2,2,True,False,70.0,flat,Eixample,20.285714285714285
860,2,1,True,False,65.0,flat,Sarria-Sant Gervasi,13.23076923076923
2580,3,2,True,False,140.0,apartment,Eixample,18.428571428571427
1350,2,2,True,False,69.0,apartment,Ciutat Vella,19.565217391304348
1840,3,1,False,False,63.0,apartment,Gràcia,29.20634920634921
1250,3,1,False,False,70.0,apartment,Sants-Montjuïc,17.857142857142858
1475,1,1,False,False,41.0,apartment,Ciutat Vella,35.97560975609756
1475,1,1,False,False,41.0,apartment,Ciutat Vella,35.97560975609756
1452,1,1,False,False,45.0,apartment,Ciutat Vella,32.266666666666666
1785,1,1,False,False,50.0,apartment,Sant Martí,35.7
1736,1,1,False,False,47.0,apartment,Sant Martí,36.93617021276596
1050,1,1,True,False,75.0,flat,Eixample,14.0
1150,3,2,True,False,107.0,flat,Eixample,10.74766355140187
890,1,1,False,False,56.0,apartment,Gràcia,15.892857142857142
1150,4,2,True,False,80.0,flat,Les Corts,14.375
950,3,2,True,True,82.0,flat,Eixample,11.585365853658535
3500,3,2,True,True,135.0,apartment,Ciutat Vella,25.925925925925927
2300,1,1,True,True,81.0,apartment,Eixample,28.395061728395063
900,2,1,True,False,70.0,flat,Eixample,12.857142857142858
1400,3,2,True,False,130.0,flat,Sarria-Sant Gervasi,10.76923076923077
1450,4,2,True,False,120.0,flat,Sarria-Sant Gervasi,12.083333333333334
1103,3,2,False,False,101.0,flat,Ciutat Vella,10.92079207920792
800,3,1,True,False,65.0,flat,Sant Martí,12.307692307692308
850,1,1,True,False,39.0,apartment,Sarria-Sant Gervasi,21.7948717948718
750,2,1,False,False,36.0,flat,Ciutat Vella,20.83333333333333
1500,4,2,True,True,140.0,flat,Eixample,10.714285714285714
1050,2,2,True,False,75.0,flat,Eixample,14.0
1250,3,1,False,False,67.0,flat,Gràcia,18.65671641791045
4000,4,3,False,True,220.0,flat,Eixample,18.181818181818183
800,2,1,False,False,56.0,flat,Ciutat Vella,14.285714285714286
1200,4,2,True,False,80.0,flat,Horta- Guinardo,15.0
1650,4,2,False,False,163.0,flat,Sarria-Sant Gervasi,10.122699386503069
2900,5,3,True,False,150.0,flat,Sarria-Sant Gervasi,19.33333333333333
2700,3,3,True,False,140.0,flat,Les Corts,19.285714285714285
1100,3,1,True,False,83.0,flat,Eixample,13.25301204819277
1278,3,1,True,False,77.0,flat,Eixample,16.5974025974026
950,3,2,True,False,65.0,flat,Les Corts,14.615384615384617
990,2,2,True,False,90.0,flat,Ciutat Vella,11.0
1000,1,1,True,False,61.0,flat,Eixample,16.39344262295082
800,2,1,True,False,71.0,flat,Eixample,11.267605633802816
2650,3,2,True,False,132.0,flat,Sarria-Sant Gervasi,20.07575757575757
1400,2,1,True,False,110.0,flat,Ciutat Vella,12.727272727272728
2650,3,2,True,True,136.0,flat,Sarria-Sant Gervasi,19.48529411764705
1800,2,2,True,False,112.0,apartment,Eixample,16.071428571428573
1050,4,2,True,False,105.0,flat,Eixample,10.0
880,3,1,True,False,59.0,flat,Sants-Montjuïc,14.915254237288137
970,2,1,True,True,82.0,flat,Les Corts,11.829268292682928
750,3,1,True,False,60.0,flat,Horta- Guinardo,12.5
1500,3,3,True,False,128.0,flat,Eixample,11.71875
1500,3,2,True,False,94.0,flat,Sarria-Sant Gervasi,15.95744680851064
2500,3,2,True,True,140.0,attic,Sarria-Sant Gervasi,17.857142857142858
790,2,1,True,False,42.0,flat,Les Corts,18.80952380952381
704,3,1,True,False,55.0,flat,Nou Barris,12.8
850,2,1,False,False,45.0,flat,Eixample,18.88888888888889
900,1,1,True,True,49.0,attic,Sarria-Sant Gervasi,18.367346938775512
770,1,1,True,True,30.0,attic,Sarria-Sant Gervasi,25.666666666666668
1100,3,2,True,False,88.0,flat,Les Corts,12.5
950,3,1,False,False,78.0,flat,Ciutat Vella,12.17948717948718
1300,3,2,False,True,120.0,flat,Gràcia,10.833333333333334
800,2,1,True,False,59.0,apartment,Sarria-Sant Gervasi,13.559322033898304
1150,1,1,True,False,55.0,flat,Sarria-Sant Gervasi,20.90909090909091
700,2,1,False,False,55.0,flat,Eixample,12.727272727272728
800,1,1,True,False,43.0,flat,Sarria-Sant Gervasi,18.6046511627907
1100,1,1,False,False,70.0,flat,Sarria-Sant Gervasi,15.714285714285714
1100,2,1,True,True,75.0,flat,Eixample,14.666666666666666
2500,4,2,True,True,172.0,flat,Sarria-Sant Gervasi,14.534883720930232
1300,3,2,False,False,94.0,flat,Sarria-Sant Gervasi,13.829787234042554
700,2,1,True,False,51.0,flat,Horta- Guinardo,13.72549019607843
1050,2,1,False,False,55.0,flat,Les Corts,19.09090909090909
1150,3,2,True,True,89.0,flat,Eixample,12.92134831460674
1200,4,2,True,False,90.0,flat,Les Corts,13.333333333333334
580,1,1,False,False,40.0,flat,Ciutat Vella,14.5
1400,4,2,True,False,110.0,flat,Eixample,12.727272727272728
845,2,1,True,False,72.0,flat,Sant Andreu,11.73611111111111
1100,1,2,True,False,95.0,flat,Eixample,11.578947368421051
775,3,1,True,False,65.0,flat,Sant Martí,11.923076923076923
950,2,2,True,False,106.0,flat,Gràcia,8.962264150943396
950,3,1,True,False,62.0,flat,Eixample,15.32258064516129
1180,4,2,True,False,97.0,flat,Sarria-Sant Gervasi,12.164948453608249
1000,3,1,True,False,63.0,flat,Ciutat Vella,15.873015873015872
1200,4,2,True,False,90.0,flat,Gràcia,13.333333333333334
890,3,2,True,False,81.0,flat,Sant Martí,10.987654320987655
700,2,1,False,False,71.0,flat,Ciutat Vella,9.859154929577464
1400,1,1,True,False,110.0,flat,Eixample,12.727272727272728
1400,2,2,True,False,73.0,flat,Sant Martí,19.17808219178082
1150,3,1,True,True,85.0,flat,Eixample,13.529411764705882
1250,3,2,True,True,80.0,flat,Les Corts,15.625
1600,4,2,True,True,80.0,flat,Sants-Montjuïc,20.0
950,3,2,True,False,80.0,flat,Gràcia,11.875
1050,3,1,True,True,90.0,flat,Gràcia,11.666666666666666
1800,4,2,True,True,90.0,flat,Eixample,20.0
1100,3,2,True,False,70.0,flat,Sant Martí,15.714285714285714
1190,4,1,True,False,100.0,flat,Eixample,11.9
950,2,1,True,False,76.0,flat,Gràcia,12.5
950,2,1,True,False,76.0,flat,Gràcia,12.5
775,1,1,False,False,40.0,flat,Ciutat Vella,19.375
795,1,1,True,True,46.0,flat,Gràcia,17.282608695652176
700,1,1,False,False,45.0,flat,Sants-Montjuïc,15.555555555555555
2500,3,2,True,True,140.0,attic,Sarria-Sant Gervasi,17.857142857142858
550,1,1,True,False,30.0,flat,Les Corts,18.33333333333333
800,1,1,True,False,55.0,flat,Sants-Montjuïc,14.545454545454543
995,3,1,True,True,72.0,flat,Sant Martí,13.819444444444445
850,2,1,False,False,52.0,flat,Sants-Montjuïc,16.346153846153847
750,1,1,True,True,52.0,study,Sarria-Sant Gervasi,14.423076923076923
975,2,1,True,True,75.0,flat,Eixample,13.0
1000,3,1,False,False,72.0,flat,Nou Barris,13.88888888888889
850,3,2,False,False,90.0,attic,Horta- Guinardo,9.444444444444445
2300,3,2,True,False,140.0,flat,Sarria-Sant Gervasi,16.428571428571427
800,2,1,False,False,40.0,flat,Sants-Montjuïc,20.0
750,1,1,False,False,63.0,flat,Ciutat Vella,11.904761904761903
2400,3,3,True,False,140.0,flat,Sarria-Sant Gervasi,17.142857142857142
1400,3,2,True,True,132.0,flat,Eixample,10.606060606060606
1950,3,2,False,False,135.0,flat,Les Corts,14.444444444444445
2500,3,3,True,False,140.0,flat,Sarria-Sant Gervasi,17.857142857142858
1750,4,2,True,False,137.0,flat,Eixample,12.773722627737229
1050,2,1,True,False,48.0,flat,Eixample,21.875
1250,3,1,False,False,62.0,flat,Ciutat Vella,20.161290322580644
795,1,1,True,False,25.0,flat,Sarria-Sant Gervasi,31.8
895,1,1,True,False,40.0,flat,Gràcia,22.375
1190,2,2,True,False,68.0,flat,Gràcia,17.5
795,1,1,False,False,42.0,flat,Ciutat Vella,18.928571428571427
1195,2,1,True,False,70.0,flat,Eixample,17.071428571428573
745,1,1,False,False,50.0,flat,Sants-Montjuïc,14.9
895,1,1,False,False,45.0,flat,Ciutat Vella,19.88888888888889
1600,4,2,True,False,155.0,flat,Sarria-Sant Gervasi,10.32258064516129
1100,2,1,False,True,72.0,flat,Horta- Guinardo,15.27777777777778
1100,4,2,False,False,85.0,flat,Gràcia,12.941176470588236
826,2,1,True,False,58.0,flat,Eixample,14.241379310344827
2600,4,3,True,True,200.0,flat,Les Corts,13.0
1450,4,2,True,False,130.0,flat,Sarria-Sant Gervasi,11.153846153846152
500,1,1,False,True,16.0,study,Ciutat Vella,31.25
1100,4,2,False,False,100.0,flat,Eixample,11.0
625,1,1,False,False,45.0,flat,Ciutat Vella,13.88888888888889
2100,2,2,True,True,103.0,flat,Eixample,20.388349514563107
1040,2,1,True,True,40.0,attic,Eixample,26.0
1080,3,1,True,False,86.0,flat,Eixample,12.55813953488372
2457,2,2,False,False,75.0,apartment,Ciutat Vella,32.76
2000,4,1,False,False,140.0,apartment,Horta- Guinardo,14.285714285714286
900,1,1,False,False,40.0,apartment,Sant Andreu,22.5
1500,2,2,False,False,95.0,apartment,Les Corts,15.789473684210526
2200,2,2,False,False,65.0,apartment,Eixample,33.84615384615385
550,1,1,False,False,38.0,flat,Sant Andreu,14.473684210526317
1900,3,2,True,False,90.0,flat,Sant Martí,21.11111111111111
1452,1,1,False,False,45.0,apartment,Ciutat Vella,32.266666666666666
1500,2,1,False,False,86.0,apartment,Ciutat Vella,17.441860465116278
850,1,1,False,False,25.0,apartment,Ciutat Vella,34.0
1350,2,1,True,True,56.0,flat,Eixample,24.107142857142858
936,3,2,True,False,90.0,flat,Horta- Guinardo,10.4
1000,4,2,True,False,100.0,flat,Sant Andreu,10.0
890,2,1,True,False,61.0,flat,Gràcia,14.59016393442623
795,2,2,True,True,56.0,flat,Horta- Guinardo,14.196428571428571
1500,4,2,True,True,133.0,flat,Eixample,11.278195488721805
950,1,2,True,False,57.0,flat,Eixample,16.666666666666668
950,1,2,True,False,57.0,flat,Eixample,16.666666666666668
850,1,1,True,True,50.0,flat,Sant Andreu,17.0
1250,3,2,True,True,94.0,flat,Sarria-Sant Gervasi,13.297872340425531
1550,2,1,True,False,65.0,flat,Sarria-Sant Gervasi,23.846153846153847
995,1,1,True,False,50.0,flat,Gràcia,19.9
750,1,1,False,False,40.0,flat,Ciutat Vella,18.75
1545,3,2,True,False,88.0,flat,Eixample,17.556818181818183
1200,1,1,True,False,60.0,flat,Gràcia,20.0
1400,2,1,True,False,50.0,flat,Ciutat Vella,28.0
1550,1,1,True,True,90.0,flat,Eixample,17.22222222222222
1795,3,2,True,False,70.0,flat,Eixample,25.642857142857142
1295,2,1,True,False,70.0,flat,Gràcia,18.5
500,1,1,True,False,30.0,study,Gràcia,16.666666666666668
700,1,1,True,False,45.0,flat,Ciutat Vella,15.555555555555555
900,3,2,True,False,100.0,flat,Eixample,9.0
1100,4,1,True,False,75.0,flat,Eixample,14.666666666666666
1200,3,1,True,True,95.0,flat,Eixample,12.63157894736842
1150,3,1,False,False,80.0,flat,Ciutat Vella,14.375
1350,2,1,True,True,84.0,flat,Les Corts,16.071428571428573
850,3,2,True,False,82.0,flat,Eixample,10.365853658536585
725,2,1,False,False,60.0,flat,Sants-Montjuïc,12.083333333333334
2805,4,3,True,False,197.0,flat,Eixample,14.238578680203046
1300,2,2,True,True,77.0,flat,Eixample,16.883116883116884
1500,1,1,True,True,51.0,apartment,Eixample,29.41176470588235
850,2,1,False,False,57.0,flat,Sarria-Sant Gervasi,14.912280701754383
1256,3,2,True,False,100.0,flat,Eixample,12.56
2650,4,3,True,True,187.0,attic,Eixample,14.171122994652409
900,2,1,True,False,75.0,flat,Eixample,12.0
1020,4,2,True,True,89.0,flat,Sant Martí,11.460674157303371
750,1,1,True,False,42.0,flat,Sarria-Sant Gervasi,17.857142857142858
750,1,1,True,False,42.0,flat,Sarria-Sant Gervasi,17.857142857142858
1050,2,1,True,True,55.0,attic,Sarria-Sant Gervasi,19.09090909090909
1150,3,2,True,False,87.0,flat,Sants-Montjuïc,13.218390804597702
785,2,2,True,True,70.0,flat,Eixample,11.214285714285714
1050,2,1,True,False,77.0,flat,Sarria-Sant Gervasi,13.636363636363637
1050,2,1,True,False,65.0,flat,Ciutat Vella,16.153846153846153
870,1,1,True,False,45.0,flat,Gràcia,19.33333333333333
960,4,2,True,False,79.0,flat,Sant Martí,12.151898734177216
1250,2,1,True,True,85.0,flat,Eixample,14.705882352941176
690,2,1,False,False,61.0,flat,Nou Barris,11.311475409836063
1190,3,2,True,False,85.0,flat,Eixample,14.0
700,3,1,True,False,53.0,flat,Sant Andreu,13.20754716981132
2500,4,2,True,True,130.0,flat,Sant Martí,19.23076923076923
850,1,1,False,False,50.0,flat,Les Corts,17.0
1150,3,1,False,False,80.0,flat,Eixample,14.375
980,4,2,False,False,86.0,flat,Gràcia,11.395348837209305
950,1,1,True,False,50.0,flat,Sarria-Sant Gervasi,19.0
1250,2,2,True,False,69.0,flat,Eixample,18.115942028985508
925,2,2,False,False,79.0,flat,Gràcia,11.708860759493673
1300,2,1,True,False,57.0,flat,Ciutat Vella,22.80701754385965
950,3,2,True,False,82.0,flat,Les Corts,11.585365853658535
1400,5,2,True,False,125.0,flat,Sarria-Sant Gervasi,11.2
880,2,1,True,False,64.0,flat,Horta- Guinardo,13.75
650,1,1,True,False,50.0,flat,Eixample,13.0
1200,3,2,False,True,124.0,flat,Gràcia,9.67741935483871
875,3,1,False,False,75.0,flat,Sant Martí,11.666666666666666
900,2,1,True,True,50.0,flat,Eixample,18.0
1190,3,2,True,False,70.0,flat,Ciutat Vella,17.0
1750,2,2,False,True,142.0,flat,Sant Martí,12.32394366197183
790,3,1,True,False,69.0,flat,Sant Andreu,11.44927536231884
1250,4,2,True,False,118.0,flat,Sarria-Sant Gervasi,10.59322033898305
1100,3,1,True,False,79.0,flat,Eixample,13.924050632911392
995,1,1,False,False,45.0,flat,Ciutat Vella,22.11111111111111
1200,2,1,True,False,65.0,flat,Sant Martí,18.46153846153846
1090,2,2,True,False,54.0,flat,Sants-Montjuïc,20.185185185185187
950,2,2,True,True,70.0,flat,Eixample,13.571428571428571
1500,2,2,True,False,62.0,flat,Ciutat Vella,24.193548387096776
765,3,1,False,False,54.0,flat,Ciutat Vella,14.166666666666666
950,4,2,True,False,72.0,flat,Les Corts,13.194444444444445
750,2,1,True,False,56.0,flat,Eixample,13.392857142857142
550,1,1,False,False,34.0,flat,Ciutat Vella,16.176470588235293
750,3,1,True,False,70.0,flat,Sant Martí,10.714285714285714
775,3,2,True,False,72.0,flat,Horta- Guinardo,10.76388888888889
700,3,1,False,False,59.0,flat,Sants-Montjuïc,11.864406779661016
650,1,1,False,False,28.0,flat,Gràcia,23.214285714285715
560,1,1,True,False,27.0,flat,Les Corts,20.74074074074074
900,1,1,True,True,40.0,flat,Ciutat Vella,22.5
820,3,1,False,False,70.0,flat,Ciutat Vella,11.714285714285714
3300,3,2,True,True,152.0,flat,Sarria-Sant Gervasi,21.71052631578948
675,3,1,False,False,63.0,flat,Nou Barris,10.714285714285714
1125,2,1,True,False,52.0,flat,Eixample,21.634615384615383
995,1,1,True,False,48.0,flat,Eixample,20.729166666666668
1160,3,1,False,False,73.0,flat,Horta- Guinardo,15.89041095890411
1150,1,1,True,False,60.0,flat,Eixample,19.166666666666668
1000,4,2,True,False,77.0,flat,Gràcia,12.987012987012989
