Unnamed: 0,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
850,2100,4.0,2.0,True,False,116.0,apartment,Eixample,18.103448275862068
851,1320,3.0,2.0,True,False,102.0,flat,Eixample,12.941176470588236
852,1200,2.0,1.0,True,False,55.0,flat,Eixample,21.818181818181817
853,1300,3.0,2.0,True,False,105.0,flat,Eixample,12.38095238095238
854,2000,6.0,3.0,True,True,174.0,flat,Eixample,11.494252873563218
855,1400,1.0,1.0,True,True,56.0,attic,Eixample,25.0
856,1900,3.0,2.0,True,False,90.0,flat,Eixample,21.11111111111111
857,1450,2.0,1.0,True,False,85.0,flat,Eixample,17.058823529411764
858,2970,5.0,5.0,True,False,246.0,flat,Eixample,12.073170731707316
859,1200,2.0,2.0,True,False,65.0,flat,Eixample,18.46153846153846
860,4000,4.0,4.0,True,True,170.0,flat,Eixample,23.529411764705884
861,1350,3.0,2.0,True,True,100.0,flat,Eixample,13.5
862,1272,1.0,1.0,True,False,67.0,apartment,Eixample,18.98507462686567
863,1185,2.0,1.0,False,False,75.0,flat,Eixample,15.8
864,1900,5.0,2.0,True,False,139.0,apartment,Eixample,13.66906474820144
865,1500,2.0,1.0,True,True,60.0,apartment,Eixample,25.0
866,1297,3.0,2.0,True,False,100.0,flat,Eixample,12.97
867,1700,1.0,1.0,True,True,80.0,attic,Eixample,21.25
868,1500,5.0,2.0,True,False,175.0,flat,Eixample,8.571428571428571
869,1290,3.0,2.0,True,True,85.0,attic,Eixample,15.176470588235292
870,1210,2.0,1.0,True,False,75.0,flat,Eixample,16.133333333333333
871,1300,2.0,1.0,True,True,60.0,apartment,Eixample,21.666666666666668
872,2400,1.0,1.0,True,True,67.0,apartment,Eixample,35.82089552238806
873,2000,2.0,1.0,True,False,70.0,apartment,Eixample,28.571428571428573
874,3500,2.0,2.0,True,True,100.0,attic,Eixample,35.0
875,2200,3.0,2.0,True,False,90.0,flat,Eixample,24.444444444444443
876,1500,3.0,2.0,True,False,80.0,flat,Eixample,18.75
877,1633,3.0,2.0,True,False,130.0,flat,Eixample,12.56153846153846
878,1900,2.0,2.0,True,True,65.0,flat,Eixample,29.23076923076923
879,3100,1.0,1.0,True,True,50.0,apartment,Eixample,62.0
880,2800,5.0,2.0,True,False,200.0,flat,Eixample,14.0
881,1157,3.0,1.0,True,False,80.0,flat,Eixample,14.4625
882,1500,3.0,2.0,True,False,80.0,flat,Eixample,18.75
883,600,2.0,1.0,False,False,42.0,apartment,Ciutat Vella,14.285714285714286
884,4000,6.0,3.0,True,True,228.0,apartment,Eixample,17.54385964912281
885,4600,5.0,3.0,False,True,250.0,flat,Eixample,18.4
886,1500,3.0,2.0,True,False,100.0,flat,Eixample,15.0
887,1400,3.0,2.0,True,False,110.0,flat,Eixample,12.727272727272728
888,2950,4.0,2.0,True,True,180.0,flat,Eixample,16.38888888888889
889,3900,3.0,3.0,True,True,160.0,flat,Eixample,24.375
890,1200,3.0,1.0,True,False,76.0,flat,Eixample,15.789473684210526
891,3300,4.0,2.0,False,False,200.0,flat,Eixample,16.5
892,1420,4.0,2.0,True,False,142.0,flat,Eixample,10.0
893,3500,6.0,3.0,True,False,240.0,flat,Eixample,14.583333333333334
894,6500,5.0,5.0,True,True,234.0,apartment,Eixample,27.77777777777778
895,1700,3.0,1.0,True,False,80.0,flat,Eixample,21.25
896,3800,5.0,3.0,True,True,150.0,apartment,Eixample,25.33333333333333
897,1700,2.0,2.0,True,False,100.0,flat,Eixample,17.0
898,1850,3.0,2.0,True,False,110.0,flat,Eixample,16.818181818181817
899,2200,2.0,2.0,True,False,121.0,apartment,Eixample,18.181818181818183
900,2200,2.0,1.0,True,False,110.0,flat,Eixample,20.0
901,3000,4.0,2.0,True,True,112.0,flat,Eixample,26.785714285714285
902,1750,2.0,2.0,True,False,75.0,flat,Eixample,23.33333333333333
903,3500,0.0,3.0,True,True,260.0,apartment,Eixample,13.461538461538462
904,1500,2.0,1.0,False,False,90.0,flat,Eixample,16.666666666666668
905,1400,2.0,2.0,True,False,120.0,flat,Eixample,11.666666666666666
906,1800,1.0,2.0,True,False,130.0,flat,Eixample,13.846153846153848
907,4000,6.0,2.0,True,True,220.0,flat,Eixample,18.181818181818183
908,2900,3.0,2.0,False,False,120.0,flat,Eixample,24.166666666666668
909,1350,3.0,2.0,True,False,81.0,flat,Eixample,16.666666666666668
910,1750,3.0,2.0,True,True,115.0,flat,Eixample,15.217391304347826
911,5500,4.0,3.0,True,True,252.0,attic,Eixample,21.825396825396822
912,2750,3.0,2.0,True,False,203.0,flat,Eixample,13.54679802955665
913,1590,5.0,2.0,True,True,135.0,flat,Eixample,11.77777777777778
914,1950,2.0,2.0,True,True,85.0,apartment,Eixample,22.94117647058824
915,1100,2.0,1.0,False,True,35.0,flat,Eixample,31.428571428571427
916,2300,3.0,2.0,True,False,130.0,flat,Eixample,17.692307692307693
917,4400,2.0,2.0,True,False,75.0,flat,Eixample,58.66666666666666
918,1800,2.0,1.0,True,False,92.0,apartment,Eixample,19.565217391304348
919,1500,2.0,1.0,False,False,45.0,apartment,Eixample,33.333333333333336
920,1750,4.0,2.0,True,False,137.0,flat,Eixample,12.773722627737229
921,1250,3.0,2.0,True,False,115.0,flat,Eixample,10.869565217391305
922,1050,3.0,2.0,True,False,92.0,flat,Eixample,11.41304347826087
923,1100,1.0,1.0,False,False,52.0,flat,Ciutat Vella,21.15384615384616
924,900,2.0,1.0,True,False,46.0,flat,Eixample,19.565217391304348
925,1000,1.0,1.0,True,False,29.0,flat,Ciutat Vella,34.48275862068966
926,1100,1.0,1.0,True,False,40.0,flat,Ciutat Vella,27.5
927,1100,2.0,1.0,True,False,46.0,flat,Ciutat Vella,23.91304347826087
928,680,1.0,1.0,True,False,44.0,flat,Eixample,15.454545454545457
929,1000,2.0,1.0,False,False,50.0,flat,Ciutat Vella,20.0
930,700,2.0,1.0,False,False,50.0,apartment,Ciutat Vella,14.0
931,800,3.0,1.0,True,False,91.0,flat,Gràcia,8.791208791208792
932,590,1.0,1.0,True,False,30.0,flat,Ciutat Vella,19.666666666666668
933,900,3.0,2.0,True,False,80.0,flat,Eixample,11.25
934,775,3.0,1.0,False,False,60.0,flat,Gràcia,12.916666666666666
935,700,2.0,1.0,True,False,57.0,flat,Sants-Montjuïc,12.280701754385966
936,1100,1.0,1.0,True,True,84.0,flat,Eixample,13.095238095238097
937,950,3.0,1.0,True,False,77.0,flat,Les Corts,12.337662337662335
938,1150,2.0,1.0,False,False,60.0,flat,Eixample,19.166666666666668
939,815,3.0,1.0,False,False,60.0,flat,Sants-Montjuïc,13.583333333333334
940,600,2.0,1.0,False,False,31.0,flat,Ciutat Vella,19.35483870967742
941,600,1.0,1.0,False,False,31.0,flat,Ciutat Vella,19.35483870967742
942,800,3.0,1.0,True,False,70.0,flat,Eixample,11.428571428571429
943,1550,2.0,1.0,True,True,109.0,flat,Sant Martí,14.220183486238533
944,1250,1.0,2.0,True,True,85.0,flat,Sarria-Sant Gervasi,14.705882352941176
945,2250,5.0,4.0,True,True,189.0,flat,Eixample,11.904761904761903
946,1150,2.0,1.0,True,False,70.0,flat,Ciutat Vella,16.428571428571427
947,1870,3.0,2.0,True,False,130.0,flat,Eixample,14.384615384615383
948,1350,3.0,2.0,True,False,105.0,flat,Eixample,12.857142857142858
949,750,2.0,1.0,False,True,60.0,flat,Sants-Montjuïc,12.5
950,840,2.0,1.0,True,False,50.0,apartment,Les Corts,16.8
951,900,1.0,1.0,False,False,40.0,flat,Eixample,22.5
952,790,3.0,1.0,True,False,65.0,flat,Horta- Guinardo,12.153846153846152
953,800,1.0,1.0,False,False,60.0,flat,Gràcia,13.333333333333334
954,700,3.0,2.0,False,True,51.0,flat,Sants-Montjuïc,13.72549019607843
955,685,3.0,1.0,False,False,80.0,flat,Horta- Guinardo,8.5625
956,1000,1.0,1.0,True,False,30.0,flat,Sarria-Sant Gervasi,33.333333333333336
957,800,1.0,1.0,True,False,45.0,flat,Ciutat Vella,17.77777777777778
958,600,0.0,1.0,False,False,58.0,flat,Nou Barris,10.344827586206897
959,900,1.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi,13.846153846153848
960,800,3.0,1.0,False,False,50.0,flat,Sant Martí,16.0
961,950,3.0,1.0,True,False,75.0,flat,Gràcia,12.666666666666666
962,750,2.0,1.0,False,False,45.0,flat,Les Corts,16.666666666666668
963,800,2.0,1.0,True,False,55.0,flat,Sants-Montjuïc,14.545454545454543
964,827,3.0,1.0,True,True,66.0,flat,Sants-Montjuïc,12.530303030303031
965,790,1.0,1.0,True,True,30.0,flat,Sarria-Sant Gervasi,26.33333333333333
966,950,2.0,1.0,False,True,62.0,attic,Gràcia,15.32258064516129
967,840,3.0,1.0,True,False,60.0,flat,Sant Martí,14.0
968,600,1.0,1.0,False,False,30.0,flat,Ciutat Vella,20.0
969,575,1.0,1.0,False,False,37.0,flat,Sant Andreu,15.54054054054054
970,1200,3.0,2.0,False,False,85.0,flat,Sant Martí,14.117647058823527
971,800,1.0,1.0,False,True,38.0,flat,Ciutat Vella,21.05263157894737
972,800,3.0,1.0,True,False,70.0,flat,Gràcia,11.428571428571429
973,695,0.0,1.0,True,False,50.0,study,Gràcia,13.9
974,650,2.0,1.0,False,False,48.0,flat,Nou Barris,13.541666666666666
975,1764,3.0,2.0,True,True,78.0,flat,Eixample,22.615384615384617
976,1150,3.0,2.0,True,False,98.0,flat,Eixample,11.73469387755102
977,1900,4.0,3.0,True,True,153.0,flat,Les Corts,12.418300653594772
978,3500,5.0,2.0,True,True,343.0,flat,Les Corts,10.20408163265306
979,3200,3.0,2.0,True,True,133.0,flat,Eixample,24.06015037593985
980,1300,2.0,1.0,True,False,63.0,flat,Sant Martí,20.63492063492064
981,3000,2.0,2.0,True,True,117.0,flat,Eixample,25.64102564102564
982,1800,4.0,2.0,True,False,100.0,flat,Sant Martí,18.0
983,1750,1.0,1.0,True,True,75.0,attic,Eixample,23.33333333333333
984,850,1.0,1.0,False,False,46.0,attic,Sants-Montjuïc,18.47826086956522
985,800,3.0,1.0,True,False,79.0,flat,Horta- Guinardo,10.126582278481012
986,1000,4.0,2.0,True,False,114.0,flat,Nou Barris,8.771929824561404
987,900,2.0,1.0,False,False,58.0,flat,Gràcia,15.517241379310343
988,995,4.0,1.0,True,False,82.0,flat,Horta- Guinardo,12.134146341463415
989,640,1.0,1.0,False,True,38.0,flat,Sant Martí,16.842105263157894
990,725,3.0,1.0,False,True,50.0,flat,Sants-Montjuïc,14.5
991,850,3.0,1.0,True,False,69.0,flat,Sant Martí,12.318840579710145
992,900,2.0,1.0,False,False,61.0,flat,Sarria-Sant Gervasi,14.754098360655735
993,700,1.0,1.0,True,False,46.0,flat,Sarria-Sant Gervasi,15.217391304347826
994,795,3.0,1.0,True,False,72.0,flat,Les Corts,11.041666666666666
995,850,3.0,1.0,True,False,76.0,flat,Sants-Montjuïc,11.18421052631579
996,490,0.0,1.0,True,False,36.0,flat,Eixample,13.61111111111111
997,900,2.0,1.0,False,True,54.0,attic,Gràcia,16.666666666666668
998,2000,5.0,3.0,True,False,190.0,flat,Sarria-Sant Gervasi,10.526315789473683
999,1200,2.0,1.0,False,False,80.0,flat,Ciutat Vella,15.0
1000,750,2.0,1.0,False,False,54.0,flat,Sant Andreu,13.88888888888889
1001,750,3.0,1.0,False,True,61.0,attic,Nou Barris,12.295081967213116
1002,900,3.0,1.0,True,True,79.0,flat,Sant Andreu,11.39240506329114
1003,650,1.0,1.0,True,False,30.0,flat,Sants-Montjuïc,21.666666666666668
1004,1050,3.0,1.0,True,False,95.0,flat,Eixample,11.052631578947368
1005,775,2.0,1.0,False,False,60.0,flat,Nou Barris,12.916666666666666
1006,1250,2.0,2.0,True,False,151.0,apartment,Sant Martí,8.278145695364238
1007,870,1.0,1.0,False,False,51.0,flat,Ciutat Vella,17.058823529411764
1008,1640,4.0,2.0,True,False,136.0,flat,Gràcia,12.058823529411764
1009,790,3.0,2.0,True,False,76.0,flat,Horta- Guinardo,10.394736842105264
1010,880,3.0,1.0,True,False,60.0,flat,Sant Martí,14.666666666666666
1011,1700,3.0,3.0,True,False,149.0,flat,Sarria-Sant Gervasi,11.409395973154362
1012,1300,3.0,2.0,True,False,90.0,flat,Eixample,14.444444444444445
1013,1050,4.0,2.0,True,False,101.0,flat,Ciutat Vella,10.396039603960396
1014,929,3.0,1.0,True,False,60.0,flat,Eixample,15.483333333333333
1015,1150,3.0,1.0,True,False,72.0,flat,Sant Martí,15.97222222222222
1016,1100,1.0,1.0,False,True,60.0,attic,Gràcia,18.33333333333333
1017,1100,3.0,2.0,True,False,100.0,flat,Sant Andreu,11.0
1018,1160,3.0,1.0,False,False,80.0,flat,Sarria-Sant Gervasi,14.5
1019,975,1.0,1.0,False,False,50.0,flat,Sarria-Sant Gervasi,19.5
1020,950,3.0,1.0,True,True,65.0,flat,Ciutat Vella,14.615384615384617
1021,850,2.0,1.0,False,False,50.0,flat,Sants-Montjuïc,17.0
1022,2550,4.0,3.0,True,True,210.0,flat,Sarria-Sant Gervasi,12.142857142857142
1023,625,1.0,1.0,True,False,25.0,attic,Eixample,25.0
1024,950,2.0,1.0,True,False,44.0,flat,Eixample,21.59090909090909
1025,650,1.0,1.0,True,False,40.0,apartment,Gràcia,16.25
1026,990,3.0,2.0,True,False,106.0,flat,Sarria-Sant Gervasi,9.339622641509434
1027,795,2.0,1.0,False,False,50.0,flat,Ciutat Vella,15.9
1028,940,2.0,1.0,True,True,50.0,flat,Sarria-Sant Gervasi,18.8
1029,742,1.0,1.0,True,False,56.0,flat,Ciutat Vella,13.25
1030,750,3.0,1.0,False,False,58.0,flat,Les Corts,12.93103448275862
1031,900,2.0,2.0,True,True,65.0,flat,Sants-Montjuïc,13.846153846153848
1032,2700,3.0,2.0,True,False,85.0,flat,Sarria-Sant Gervasi,31.764705882352946
1033,2200,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi,33.84615384615385
1034,2000,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi,30.76923076923077
1035,1070,2.0,1.0,True,False,81.0,flat,Eixample,13.209876543209877
1036,950,2.0,1.0,True,False,55.0,flat,Les Corts,17.272727272727273
1037,1700,2.0,1.0,True,False,85.0,flat,Sarria-Sant Gervasi,20.0
1038,990,2.0,2.0,True,False,87.0,flat,Ciutat Vella,11.379310344827584
1039,380,1.0,1.0,True,False,10.0,study,Sant Martí,38.0
1040,2800,3.0,2.0,True,True,125.0,flat,Sarria-Sant Gervasi,22.4
1041,2800,3.0,2.0,True,True,125.0,flat,Sarria-Sant Gervasi,22.4
1042,945,3.0,1.0,True,True,75.0,flat,Sant Martí,12.6
1043,790,3.0,1.0,False,False,85.0,flat,Sants-Montjuïc,9.294117647058824
1044,1529,3.0,2.0,True,True,149.0,flat,Les Corts,10.261744966442953
1045,720,2.0,1.0,True,False,52.0,flat,Sant Andreu,13.846153846153848
1046,1350,4.0,2.0,True,False,110.0,flat,Sarria-Sant Gervasi,12.272727272727272
1047,890,4.0,1.0,True,True,92.0,flat,Sant Andreu,9.673913043478262
1048,875,1.0,1.0,True,False,50.0,flat,Sarria-Sant Gervasi,17.5
1049,1300,3.0,1.0,False,False,70.0,flat,Eixample,18.571428571428573
1050,900,3.0,1.0,True,False,80.0,flat,Eixample,11.25
1051,1700,3.0,2.0,True,False,90.0,flat,Sant Martí,18.88888888888889
1052,900,2.0,1.0,True,False,80.0,flat,Sant Martí,11.25
1053,850,1.0,1.0,True,True,50.0,flat,Sarria-Sant Gervasi,17.0
1054,900,2.0,1.0,False,False,90.0,flat,Sarria-Sant Gervasi,10.0
1055,970,3.0,1.0,True,False,80.0,flat,Les Corts,12.125
1056,800,3.0,1.0,False,False,87.0,flat,Sarria-Sant Gervasi,9.195402298850574
1057,1060,0.0,1.0,True,False,80.0,flat,Eixample,13.25
1058,890,2.0,1.0,True,False,75.0,flat,Eixample,11.866666666666667
1059,890,3.0,2.0,True,False,80.0,flat,Sant Martí,11.125
1060,900,3.0,1.0,False,False,72.0,flat,Sarria-Sant Gervasi,12.5
1061,980,4.0,1.0,True,False,100.0,flat,Les Corts,9.8
1062,960,3.0,1.0,True,False,88.0,flat,Sants-Montjuïc,10.909090909090908
1063,730,3.0,1.0,True,False,77.0,flat,Sant Martí,9.48051948051948
1064,920,2.0,1.0,True,True,58.0,flat,Gràcia,15.862068965517242
1065,1550,3.0,2.0,True,False,129.0,flat,Sarria-Sant Gervasi,12.015503875968992
1066,850,2.0,1.0,True,False,55.0,flat,Eixample,15.454545454545457
1067,790,3.0,1.0,True,False,55.0,flat,Eixample,14.363636363636363
1068,900,3.0,1.0,False,False,61.0,flat,Les Corts,14.754098360655735
1069,1800,5.0,4.0,True,False,115.0,flat,Gràcia,15.652173913043478
1070,825,1.0,1.0,False,False,44.0,flat,Sarria-Sant Gervasi,18.75
1071,1195,2.0,1.0,True,False,63.0,flat,Eixample,18.96825396825397
1072,1050,4.0,2.0,True,False,110.0,flat,Sants-Montjuïc,9.545454545454543
1073,880,3.0,1.0,True,False,68.0,flat,Sant Martí,12.941176470588236
1074,900,2.0,2.0,True,True,54.0,flat,Sants-Montjuïc,16.666666666666668
1075,1520,4.0,3.0,True,False,120.0,flat,Les Corts,12.666666666666666
1076,840,1.0,1.0,True,False,55.0,flat,Les Corts,15.272727272727272
1077,1300,2.0,2.0,True,False,100.0,flat,Eixample,13.0
1078,3900,3.0,2.0,True,True,120.0,flat,Sant Martí,32.5
1079,1245,3.0,2.0,True,False,95.0,flat,Sants-Montjuïc,13.105263157894736
1080,1000,4.0,1.0,True,False,80.0,flat,Les Corts,12.5
1081,1050,2.0,1.0,False,False,55.0,flat,Les Corts,19.09090909090909
1082,1200,1.0,1.0,True,False,40.0,apartment,Eixample,30.0
1083,2505,1.0,1.0,False,False,90.0,apartment,Sant Martí,27.83333333333333
1084,1260,1.0,1.0,False,False,52.0,apartment,Ciutat Vella,24.23076923076923
1085,1217,1.0,1.0,False,False,40.0,apartment,Ciutat Vella,30.425
1086,1185,2.0,1.0,False,False,48.0,flat,Sant Martí,24.6875
1087,650,1.0,1.0,True,False,30.0,study,Sant Martí,21.666666666666668
1088,815,4.0,1.0,False,False,60.0,flat,Sant Martí,13.583333333333334
1089,2700,4.0,2.0,True,False,85.0,flat,Sarria-Sant Gervasi,31.764705882352946
1090,2000,2.0,1.0,True,False,65.0,attic,Sarria-Sant Gervasi,30.76923076923077
1091,2400,3.0,1.0,True,False,85.0,attic,Sarria-Sant Gervasi,28.23529411764705
1092,4500,3.0,2.0,False,False,105.0,flat,Eixample,42.85714285714285
1093,2000,2.0,1.0,True,False,70.0,flat,Sarria-Sant Gervasi,28.571428571428573
1094,800,2.0,1.0,True,True,70.0,flat,Ciutat Vella,11.428571428571429
1095,4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285
1096,4500,3.0,2.0,True,True,85.0,flat,Eixample,52.94117647058823
1097,4500,4.0,3.0,True,False,180.0,flat,Sarria-Sant Gervasi,25.0
1098,1400,2.0,1.0,True,False,80.0,attic,Sarria-Sant Gervasi,17.5
1099,2400,3.0,3.0,True,False,140.0,flat,Sarria-Sant Gervasi,17.142857142857142
1100,2300,3.0,2.0,True,False,140.0,flat,Sarria-Sant Gervasi,16.428571428571427
1101,850,2.0,1.0,True,False,55.0,flat,Sarria-Sant Gervasi,15.454545454545457
1102,1150,2.0,1.0,True,False,68.0,flat,Sarria-Sant Gervasi,16.91176470588235
1103,895,2.0,1.0,True,False,79.0,flat,Sant Martí,11.329113924050631
1104,2100,5.0,2.0,False,False,217.0,flat,Sarria-Sant Gervasi,9.67741935483871
1105,900,1.0,2.0,False,False,60.0,flat,Ciutat Vella,15.0
1106,1000,3.0,1.0,True,True,96.0,flat,Sant Martí,10.416666666666666
1107,1300,2.0,1.0,True,False,60.0,flat,Gràcia,21.666666666666668
1108,1200,2.0,3.0,True,True,86.0,flat,Eixample,13.953488372093023
1109,950,1.0,1.0,True,False,43.0,flat,Ciutat Vella,22.09302325581396
1110,2050,4.0,3.0,True,False,155.0,flat,Sarria-Sant Gervasi,13.225806451612904
1111,775,1.0,1.0,True,False,43.0,flat,Gràcia,18.023255813953487
1112,1350,2.0,1.0,True,True,60.0,flat,Gràcia,22.5
1113,1275,4.0,2.0,True,True,94.0,flat,Les Corts,13.563829787234043
1114,1000,4.0,1.0,False,False,80.0,flat,Gràcia,12.5
1115,900,3.0,1.0,True,False,72.0,flat,Gràcia,12.5
1116,950,3.0,2.0,True,False,98.0,flat,Eixample,9.693877551020408
1117,1600,3.0,2.0,True,False,85.0,flat,Eixample,18.823529411764707
1118,1540,2.0,2.0,True,True,80.0,flat,Les Corts,19.25
1119,1000,3.0,1.0,True,True,90.0,flat,Sant Martí,11.11111111111111
1120,1400,2.0,1.0,True,False,80.0,flat,Sarria-Sant Gervasi,17.5
1121,975,1.0,1.0,True,False,41.0,flat,Ciutat Vella,23.78048780487805
1122,3200,3.0,2.0,True,False,85.0,flat,Sarria-Sant Gervasi,37.64705882352941
1123,2700,4.0,2.0,True,False,85.0,flat,Sarria-Sant Gervasi,31.764705882352946
1124,2000,2.0,1.0,True,False,65.0,flat,Sarria-Sant Gervasi,30.76923076923077
1125,2800,1.0,1.0,True,False,75.0,flat,Gràcia,37.333333333333336
1126,675,2.0,1.0,True,False,43.0,flat,Sant Martí,15.69767441860465
1127,3200,3.0,2.0,True,False,85.0,flat,Sarria-Sant Gervasi,37.64705882352941
1128,2210,3.0,2.0,True,False,92.0,flat,Sant Martí,24.02173913043478
1129,3400,5.0,3.0,True,False,220.0,apartment,Sarria-Sant Gervasi,15.454545454545457
1130,1600,2.0,1.0,True,False,50.0,apartment,Ciutat Vella,32.0
1131,2300,3.0,2.0,True,False,132.0,flat,Sarria-Sant Gervasi,17.424242424242426
1132,850,3.0,1.0,False,False,86.0,flat,Eixample,9.883720930232558
1133,5000,4.0,3.0,True,True,220.0,flat,Sarria-Sant Gervasi,22.727272727272727
1134,625,1.0,1.0,True,False,35.0,flat,Gràcia,17.857142857142858
1135,1410,2.0,1.0,True,False,55.0,flat,Sant Martí,25.63636363636364
1136,2100,3.0,3.0,True,False,92.0,flat,Sant Martí,22.82608695652174
1137,1936,1.0,1.0,True,False,69.0,apartment,Sant Martí,28.05797101449276
1138,850,2.0,1.0,False,False,78.0,flat,Sarria-Sant Gervasi,10.897435897435898
1139,840,2.0,1.0,False,False,58.0,flat,Gràcia,14.482758620689657
1140,2500,2.0,2.0,True,False,110.0,flat,Eixample,22.727272727272727
1141,2400,5.0,5.0,True,False,225.0,attic,Les Corts,10.666666666666666
1142,1200,3.0,2.0,True,False,84.0,flat,Gràcia,14.285714285714286
1143,950,3.0,1.0,True,False,87.0,flat,Sant Martí,10.919540229885058
1144,890,2.0,1.0,True,False,55.0,flat,Eixample,16.181818181818183
1145,1100,3.0,1.0,True,False,90.0,flat,Ciutat Vella,12.22222222222222
1146,1150,3.0,2.0,True,False,100.0,attic,Sants-Montjuïc,11.5
1147,2300,2.0,2.0,True,False,62.0,apartment,Sant Martí,37.096774193548384
1148,1500,3.0,3.0,True,True,92.0,attic,Ciutat Vella,16.304347826086957
1149,1750,3.0,3.0,True,False,147.0,flat,Ciutat Vella,11.904761904761903
1150,925,2.0,2.0,False,False,80.0,flat,Gràcia,11.5625
1151,1110,2.0,2.0,True,False,60.0,flat,Eixample,18.5
1152,1181,2.0,1.0,False,False,67.0,flat,Eixample,17.62686567164179
1153,595,2.0,1.0,False,False,45.0,flat,Nou Barris,13.22222222222222
1154,600,1.0,1.0,False,False,58.0,flat,Ciutat Vella,10.344827586206897
1155,1345,1.0,1.0,True,True,60.0,flat,Sarria-Sant Gervasi,22.416666666666668
1156,900,3.0,2.0,True,False,82.0,flat,Sarria-Sant Gervasi,10.975609756097562
1157,1050,2.0,1.0,False,False,65.0,flat,Ciutat Vella,16.153846153846153
1158,900,3.0,2.0,True,False,62.0,flat,Sarria-Sant Gervasi,14.516129032258064
1159,900,2.0,2.0,True,False,72.0,flat,Eixample,12.5
1160,1060,3.0,1.0,True,False,82.0,flat,Sarria-Sant Gervasi,12.926829268292684
1161,680,1.0,1.0,False,False,36.0,apartment,Ciutat Vella,18.88888888888889
1162,1050,4.0,1.0,True,True,88.0,flat,Eixample,11.931818181818182
1163,3600,4.0,3.0,True,True,165.0,flat,Sarria-Sant Gervasi,21.818181818181817
1164,975,2.0,2.0,True,False,64.0,flat,Sants-Montjuïc,15.234375
1165,1190,4.0,2.0,True,False,100.0,flat,Sant Martí,11.9
1166,3200,4.0,4.0,True,True,225.0,flat,Les Corts,14.22222222222222
1167,1300,1.0,1.0,True,False,55.0,flat,Eixample,23.63636363636364
1168,825,2.0,1.0,False,False,55.0,flat,Eixample,15.0
1169,1300,2.0,1.0,True,True,85.0,flat,Eixample,15.294117647058824
1170,836,3.0,1.0,True,False,48.0,flat,Sant Andreu,17.416666666666668
1171,650,3.0,1.0,False,False,59.0,flat,Horta- Guinardo,11.016949152542374
1172,1350,1.0,1.0,True,False,70.0,flat,Eixample,19.285714285714285
1173,990,3.0,1.0,True,False,75.0,flat,Gràcia,13.2
1174,1100,3.0,1.0,False,False,73.0,flat,Sant Andreu,15.068493150684931
1175,900,3.0,1.0,True,True,71.0,flat,Sant Martí,12.67605633802817
1176,700,2.0,1.0,False,False,40.0,flat,Sants-Montjuïc,17.5
1177,3800,5.0,3.0,True,False,201.0,flat,Gràcia,18.90547263681592
1178,1150,4.0,2.0,True,False,115.0,flat,Eixample,10.0
1179,850,2.0,1.0,False,False,60.0,flat,Ciutat Vella,14.166666666666666
1180,850,2.0,1.0,False,False,56.0,flat,Ciutat Vella,15.178571428571429
1181,650,1.0,1.0,False,False,35.0,flat,Ciutat Vella,18.571428571428573
1182,950,2.0,1.0,True,False,60.0,flat,Ciutat Vella,15.833333333333334
1183,1100,2.0,1.0,False,False,60.0,flat,Ciutat Vella,18.33333333333333
1184,875,3.0,1.0,False,False,64.0,flat,Gràcia,13.671875
1185,830,3.0,1.0,True,False,70.0,flat,Sant Martí,11.857142857142858
1186,760,3.0,1.0,False,False,70.0,flat,Ciutat Vella,10.857142857142858
1187,930,2.0,1.0,True,False,75.0,flat,Ciutat Vella,12.4
1188,1150,2.0,1.0,True,False,80.0,flat,Sarria-Sant Gervasi,14.375
1189,1080,3.0,2.0,True,False,80.0,flat,Gràcia,13.5
1190,925,3.0,2.0,True,False,90.0,flat,Sants-Montjuïc,10.27777777777778
1191,1400,4.0,2.0,True,False,120.0,flat,Eixample,11.666666666666666
1192,1450,4.0,2.0,True,False,140.0,flat,Gràcia,10.357142857142858
1193,1750,5.0,3.0,True,False,140.0,flat,Sarria-Sant Gervasi,12.5
1194,1300,2.0,2.0,True,True,100.0,flat,Eixample,13.0
1195,800,3.0,1.0,True,False,72.0,flat,Sants-Montjuïc,11.11111111111111
1196,3300,4.0,3.0,True,True,150.0,flat,Sarria-Sant Gervasi,22.0
1197,1300,2.0,1.0,True,True,55.0,flat,Gràcia,23.63636363636364
1198,3000,4.0,3.0,True,False,200.0,attic,Eixample,15.0
1199,850,3.0,1.0,True,True,80.0,flat,Ciutat Vella,10.625
1200,800,3.0,1.0,True,False,65.0,flat,Eixample,12.307692307692308
1201,725,3.0,1.0,True,False,59.0,flat,Eixample,12.28813559322034
1202,1150,4.0,2.0,True,False,90.0,flat,Eixample,12.77777777777778
1203,2800,3.0,3.0,True,True,194.0,flat,Sant Martí,14.43298969072165
1204,1050,2.0,1.0,False,False,55.0,apartment,Les Corts,19.09090909090909
1205,1590,2.0,2.0,True,False,100.0,flat,Eixample,15.9
1206,1450,1.0,1.0,True,False,65.0,flat,Eixample,22.307692307692307
